,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
2418,4878593,19057,IIFL-N9,,0,,0,0.01,1,EQ,NSE,NSE
2419,4882177,19071,IIFL-NA,,0,,0,0.01,1,EQ,NSE,NSE
2420,4879105,19059,IIFL-NB,,0,,0,0.01,1,EQ,NSE,NSE
2421,4881153,19067,IIFL-NC,,0,,0,0.01,1,EQ,NSE,NSE
2422,4881665,19069,IIFL-ND,,0,,0,0.01,1,EQ,NSE,NSE
2423,734977,2871,IIFL-NE,,0,,0,0.01,1,EQ,NSE,NSE
2424,736513,2877,IIFL-NF,,0,,0,0.01,1,EQ,NSE,NSE
2425,738049,2883,IIFL-NG,,0,,0,0.01,1,EQ,NSE,NSE
2426,3346433,13072,IIFLSEC,IIFL SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
2427,3343617,13061,IIFLWAM,IIFL WEALTH MGMT,0,,0,0.05,1,EQ,NSE,NSE
2428,1334273,5212,IIHFL-N4,,0,,0,0.01,1,EQ,NSE,NSE
2429,1334785,5214,IIHFL-N5,,0,,0,0.01,1,EQ,NSE,NSE
2430,1335553,5217,IIHFL-N6,,0,,0,0.01,1,EQ,NSE,NSE
2431,4998401,19525,IITL,INDUSTRIAL INV TRUST,0,,0,0.05,1,EQ,NSE,NSE
2432,2401281,9380,IL&FSENGG-BZ,,0,,0,0.05,1,EQ,NSE,NSE
2433,2401537,9381,IL&FSTRANS-BZ,,0,,0,0.05,1,EQ,NSE,NSE
2434,1964033,7672,IMAGICAA,IMAGICAAWORLD ENT,0,,0,0.05,1,EQ,NSE,NSE
2435,4925185,19239,IMFA-BE,INDIAN METALS & FERRO,0,,0,0.05,1,EQ,NSE,NSE
2436,3074305,12009,IMPAL,IND MOTOR PART & ACC,0,,0,0.05,1,EQ,NSE,NSE
2437,2991105,11684,IMPEXFERRO-BE,IMPEX FERRO TECH,0,,0,0.05,1,EQ,NSE,NSE
2438,4482817,17511,INCREDIBLE-BE,INCREDIBLE INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2439,4334849,16933,INDBANK,INDBANK MERCH BANK,0,,0,0.05,1,EQ,NSE,NSE
2440,387073,1512,INDHOTEL,THE INDIAN HOTELS CO.,0,,0,0.05,1,EQ,NSE,NSE
2441,387841,1515,INDIACEM,THE INDIA CEMENTS,0,,0,0.05,1,EQ,NSE,NSE
2442,389377,1521,INDIAGLYCO,INDIA GLYCOLS,0,,0,0.05,1,EQ,NSE,NSE
2443,2745857,10726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,NSE,NSE
2444,3663105,14309,INDIANB,INDIAN BANK,0,,0,0.05,1,EQ,NSE,NSE
2445,1251329,4888,INDIANCARD-BE,INDIAN CARD,0,,0,0.05,1,EQ,NSE,NSE
2446,391681,1530,INDIANHUME,INDIAN HUME PIPE CO..,0,,0,0.05,1,EQ,NSE,NSE
2447,2865921,11195,INDIGO,INTERGLOBE AVIATION,0,,0,0.05,1,EQ,NSE,NSE
2448,524289,2048,INDIGOPNTS,INDIGO PAINTS,0,,0,0.05,1,EQ,NSE,NSE
2449,5372929,20988,INDIGRID-IV,,0,,0,0.01,1,EQ,NSE,NSE
2450,875009,3418,INDIGRID-NA,,0,,0,0.01,1,EQ,NSE,NSE
2451,875521,3420,INDIGRID-NB,,0,,0,0.01,1,EQ,NSE,NSE
2452,876033,3422,INDIGRID-NC,,0,,0,0.01,1,EQ,NSE,NSE
2453,876801,3425,INDIGRID-ND,,0,,0,0.01,1,EQ,NSE,NSE
2454,877569,3428,INDIGRID-NE,,0,,0,0.01,1,EQ,NSE,NSE
2455,878849,3433,INDIGRID-NF,,0,,0,0.01,1,EQ,NSE,NSE
2456,881153,3442,INDIGRID-NG,,0,,0,0.01,1,EQ,NSE,NSE
2457,883457,3451,INDIGRID-NH,,0,,0,0.01,1,EQ,NSE,NSE
2458,884993,3457,INDIGRID-NI,,0,,0,0.01,1,EQ,NSE,NSE
2459,886785,3464,INDIGRID-NJ,,0,,0,0.01,1,EQ,NSE,NSE
2460,888321,3470,INDIGRID-NK,,0,,0,0.01,1,EQ,NSE,NSE
2461,889857,3476,INDIGRID-NL,,0,,0,0.01,1,EQ,NSE,NSE
2462,740353,2892,INDINFR-IV,,0,,0,0.01,200000,EQ,NSE,NSE
2463,1008129,3938,INDLMETER,IMP POWERS,0,,0,0.05,1,EQ,NSE,NSE
2464,1215233,4747,INDNIPPON,INDIA NIPPON ELECT ,0,,0,0.05,1,EQ,NSE,NSE
2465,2989313,11677,INDOCO,INDOCO REMEDIES.,0,,0,0.05,1,EQ,NSE,NSE
2466,2814209,10993,INDORAMA,INDO RAMA SYNTHETICS,0,,0,0.05,1,EQ,NSE,NSE
2467,2780417,10861,INDOSOLAR-BZ,,0,,0,0.05,1,EQ,NSE,NSE
2468,790529,3088,INDOSTAR,INDOSTAR CAPITAL FIN,0,,0,0.05,1,EQ,NSE,NSE
2469,3399169,13278,INDOTECH-BE,INDO TECH TRANSFORM.,0,,0,0.05,1,EQ,NSE,NSE
2470,6555649,25608,INDOTHAI,INDO THAI SEC,0,,0,0.05,1,EQ,NSE,NSE
2471,3828737,14956,INDOWIND-BE,INDOWIND ENERGY,0,,0,0.05,1,EQ,NSE,NSE
2472,1216257,4751,INDRAMEDCO,INDRAPRASTHA MEDICAL CORP,0,,0,0.05,1,EQ,NSE,NSE
2473,1246721,4870,INDSWFTLAB,IND SWIFT LABORATORIES LT,0,,0,0.05,1,EQ,NSE,NSE
2474,2970881,11605,INDSWFTLTD-BE,IND-SWIFT,0,,0,0.05,1,EQ,NSE,NSE
2475,5620993,21957,INDTERRAIN,IND TERRAIN FASHIONS,0,,0,0.05,1,EQ,NSE,NSE
2476,1346049,5258,INDUSINDBK,INDUSIND BANK,0,,0,0.05,1,EQ,NSE,NSE
2477,7458561,29135,INDUSTOWER,INDUS TOWERS,0,,0,0.05,1,EQ,NSE,NSE
2478,4865,19,INEOSSTYRO,INEOS STYROLUTION IND,0,,0,0.05,1,EQ,NSE,NSE
2479,4159745,16249,INFIBEAM,INFIBEAM AVENUES,0,,0,0.05,1,EQ,NSE,NSE
2480,2823169,11028,INFOBEAN-BE,INFOBEANS TECHNO..,0,,0,0.05,1,EQ,NSE,NSE
2481,3505665,13694,INFOMEDIA-BE,INFOMEDIA PRESS,0,,0,0.05,1,EQ,NSE,NSE
2482,5138433,20072,INFRABEES,NIP IND ETF INFRA BEES,0,,0,0.01,1,EQ,NSE,NSE
2483,408065,1594,INFY,INFOSYS,0,,0,0.05,1,EQ,NSE,NSE
2484,408833,1597,INGERRAND,INGERSOLL-RAND INDIA,0,,0,0.05,1,EQ,NSE,NSE
2485,170497,666,INNOVANA-SM,,0,,0,0.05,1000,EQ,NSE,NSE
2486,5596417,21861,INNOVATIVE-SM,,0,,0,0.05,3000,EQ,NSE,NSE
2487,3384577,13221,INOXLEISUR,INOX LEISURE,0,,0,0.05,1,EQ,NSE,NSE
2488,2010113,7852,INOXWIND,INOX WIND,0,,0,0.05,1,EQ,NSE,NSE
2489,3752193,14657,INSECTICID,INSECTICIDES (I),0,,0,0.05,1,EQ,NSE,NSE
2490,3515905,13734,INSPIRISYS-BE,INSPIRISYS SOLUTIONS,0,,0,0.05,1,EQ,NSE,NSE
2491,7763713,30327,INTEGRA-BE,INTEGRA GARMENT & TEX,0,,0,0.05,1,EQ,NSE,NSE
2492,1517057,5926,INTELLECT,INTELLECT DESIGN ARENA,0,,0,0.05,1,EQ,NSE,NSE
2493,5138177,20071,INTENTECH,INTENSE TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
2494,6366721,24870,INVENTURE,INVENTURE GRO & SEC,0,,0,0.05,1,EQ,NSE,NSE
2495,2393089,9348,IOB,INDIAN OVERSEAS BANK,0,,0,0.05,1,EQ,NSE,NSE
2496,415745,1624,IOC,INDIAN OIL CORP,0,,0,0.05,1,EQ,NSE,NSE
2497,5225729,20413,IOLCP,IOL CHEM AND PHARMA,0,,0,0.05,1,EQ,NSE,NSE
2498,418049,1633,IPCALAB,IPCA LABORATORIES,0,,0,0.05,1,EQ,NSE,NSE
2499,1263105,4934,IPL,INDIA PESTICIDES,0,,0,0.05,1,EQ,NSE,NSE
2500,3920129,15313,IRB,IRB INFRA DEV.,0,,0,0.05,1,EQ,NSE,NSE
2501,5329153,20817,IRBINVIT-IV,,0,,0,0.01,1,EQ,NSE,NSE
2502,1276417,4986,IRCON,IRCON INTERNATIONAL,0,,0,0.05,1,EQ,NSE,NSE
2503,3484417,13611,IRCTC,INDIAN RAIL TOUR CORP,0,,0,0.05,1,EQ,NSE,NSE
2504,351745,1374,IREDA-N1,,0,,0,0.01,1,EQ,NSE,NSE
2505,353281,1380,IREDA-N2,,0,,0,0.01,1,EQ,NSE,NSE
2506,354049,1383,IREDA-N3,,0,,0,0.01,1,EQ,NSE,NSE
2507,355073,1387,IREDA-N4,,0,,0,0.01,1,EQ,NSE,NSE
2508,356097,1391,IREDA-N5,,0,,0,0.01,1,EQ,NSE,NSE
2509,356609,1393,IREDA-N6,,0,,0,0.01,1,EQ,NSE,NSE
2510,5127681,20030,IREDA-N7,,0,,0,0.01,1,EQ,NSE,NSE
2511,519425,2029,IRFC,INDIAN RAILWAY FIN CORP L,0,,0,0.05,1,EQ,NSE,NSE
2512,7968257,31126,IRFC-N1,,0,,0,0.01,1,EQ,NSE,NSE
2513,7968769,31128,IRFC-N2,,0,,0,0.01,1,EQ,NSE,NSE
2514,7506177,29321,IRFC-N3,,0,,0,0.01,1,EQ,NSE,NSE
2515,7506689,29323,IRFC-N4,,0,,0,0.01,1,EQ,NSE,NSE
2516,7578881,29605,IRFC-N5,,0,,0,0.01,1,EQ,NSE,NSE
2517,7579393,29607,IRFC-N6,,0,,0,0.01,1,EQ,NSE,NSE
2518,150017,586,IRFC-N7,,0,,0,0.01,1,EQ,NSE,NSE
2519,151297,591,IRFC-N8,,0,,0,0.01,1,EQ,NSE,NSE
2520,152833,597,IRFC-N9,,0,,0,0.01,1,EQ,NSE,NSE
2521,154369,603,IRFC-NA,,0,,0,0.01,1,EQ,NSE,NSE
2522,508673,1987,IRFC-NB,,0,,0,0.01,1,EQ,NSE,NSE
2523,509697,1991,IRFC-NC,,0,,0,0.01,1,EQ,NSE,NSE
2524,510209,1993,IRFC-ND,,0,,0,0.01,1,EQ,NSE,NSE
2525,511745,1999,IRFC-NE,,0,,0,0.01,1,EQ,NSE,NSE
2526,3000833,11722,IRFC-NF,,0,,0,0.01,1,EQ,NSE,NSE
2527,3002881,11730,IRFC-NG,,0,,0,0.01,1,EQ,NSE,NSE
2528,3007489,11748,IRFC-NH,,0,,0,0.01,1,EQ,NSE,NSE
2529,3008257,11751,IRFC-NI,,0,,0,0.01,1,EQ,NSE,NSE
2530,3009025,11754,IRFC-NJ,,0,,0,0.01,1,EQ,NSE,NSE
2531,3009793,11757,IRFC-NK,,0,,0,0.01,1,EQ,NSE,NSE
2532,3868161,15110,IRFC-NL,,0,,0,0.01,1,EQ,NSE,NSE
2533,3868673,15112,IRFC-NM,,0,,0,0.01,1,EQ,NSE,NSE
2534,3874305,15134,IRFC-NN,,0,,0,0.01,1,EQ,NSE,NSE
2535,3883009,15168,IRFC-NO,,0,,0,0.01,1,EQ,NSE,NSE
2536,583169,2278,IRISDOREME-BE,IRIS CLOTHINGS,0,,0,0.05,1,EQ,NSE,NSE
2537,637185,2489,ISEC,ICICI SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
2538,4730625,18479,ISFT,INTRASOFT TECH.,0,,0,0.05,1,EQ,NSE,NSE
2539,852225,3329,ISGEC,ISGEC HEAVY ENG,0,,0,0.05,1,EQ,NSE,NSE
2540,3823617,14936,ISMTLTD-BE,ISMT,0,,0,0.05,1,EQ,NSE,NSE
2541,424961,1660,ITC,ITC,0,,0,0.05,1,EQ,NSE,NSE
2542,4940545,19299,ITDC,INDIA TOUR. DEV. CO..,0,,0,0.05,1,EQ,NSE,NSE
2543,1439233,5622,ITDCEM,ITD CEMENTATION INDIA,0,,0,0.05,1,EQ,NSE,NSE
2544,428801,1675,ITI,ITI,0,,0,0.05,1,EQ,NSE,NSE
2545,1718017,6711,IVC,IL&FS INVESTMENT MANAGERS,0,,0,0.05,1,EQ,NSE,NSE
2546,430337,1681,IVP,IVP,0,,0,0.05,1,EQ,NSE,NSE
2547,4682753,18292,IVZINGOLD,INVESCO INDIA GOLD ETF,0,,0,0.05,1,EQ,NSE,NSE
2548,6199553,24217,IVZINNIFTY,INVESCO INDIA NIFTY ETF,0,,0,0.01,1,EQ,NSE,NSE
2549,969729,3788,IWEL-BE,INOX WIND ENERGY,0,,0,0.05,1,EQ,NSE,NSE
2550,3628545,14174,IZMO,IZMO,0,,0,0.05,1,EQ,NSE,NSE
2551,1442049,5633,J&KBANK,J & K BANK.,0,,0,0.05,1,EQ,NSE,NSE
2552,3382017,13211,JAGRAN,JAGRAN PRAKASHAN,0,,0,0.05,1,EQ,NSE,NSE
2553,1128961,4410,JAGSNPHARM,JAGSONPAL PHARMACEUTICALS,0,,0,0.05,1,EQ,NSE,NSE
2554,2881537,11256,JAIBALAJI,JAI BALAJI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2555,1316609,5143,JAICORPLTD,JAI CORP,0,,0,0.05,1,EQ,NSE,NSE
2556,2274305,8884,JAINSTUDIO-BZ,,0,,0,0.05,1,EQ,NSE,NSE
2557,1412097,5516,JAIPURKURT,NANDANI CREATION,0,,0,0.05,1,EQ,NSE,NSE
2558,1010945,3949,JAKHARIA-SM,,0,,0,0.05,800,EQ,NSE,NSE
2559,5357825,20929,JALAN-SM,,0,,0,0.05,3000,EQ,NSE,NSE
2560,5319169,20778,JAMNAAUTO,JAMNA AUTO IND,0,,0,0.05,1,EQ,NSE,NSE
2561,3579393,13982,JASH,JASH ENGINEERING,0,,0,0.05,1,EQ,NSE,NSE
2562,1034497,4041,JAYAGROGN,JAYANT AGRO ORGANICS,0,,0,0.05,1,EQ,NSE,NSE
2563,437249,1708,JAYBARMARU,JAY BHARAT MARUTI,0,,0,0.05,1,EQ,NSE,NSE
2564,596737,2331,JAYNECOIND,JAYASWAL NECO INDUSTR,0,,0,0.05,1,EQ,NSE,NSE
2565,440321,1720,JAYSREETEA,JAYSHREE TEA & INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2566,441857,1726,JBCHEPHARM,J B CHEMICALS AND PHARMA,0,,0,0.05,1,EQ,NSE,NSE
2567,1388801,5425,JBFIND-BE,JBF INDUS -DEP-LS ML,0,,0,0.05,1,EQ,NSE,NSE
2568,2983681,11655,JBMA,JBM AUTO,0,,0,0.05,1,EQ,NSE,NSE
2569,1149697,4491,JCHAC,JOHNSON CONTROLS HITACHI,0,,0,0.05,1,EQ,NSE,NSE
2570,3435521,13420,JETAIRWAYS-BZ,,0,,0,0.05,1,EQ,NSE,NSE
2571,4907521,19170,JETFREIGHT-SM,,0,,0,0.05,4000,EQ,NSE,NSE
2572,4786945,18699,JETKNIT-SM,,0,,0,0.05,1500,EQ,NSE,NSE
2573,3512321,13720,JHS,JHS SVEND. LAB.,0,,0,0.05,1,EQ,NSE,NSE
2574,4347649,16983,JIKIND-BE,JIK INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2575,3006209,11743,JINDALPHOT,JINDAL PHOTO,0,,0,0.05,1,EQ,NSE,NSE
2576,449537,1756,JINDALPOLY,JINDAL POLY FILMS,0,,0,0.05,1,EQ,NSE,NSE
2577,774145,3024,JINDALSAW,JINDAL SAW,0,,0,0.05,1,EQ,NSE,NSE
2578,1723649,6733,JINDALSTEL,JINDAL STEEL & POWER,0,,0,0.05,1,EQ,NSE,NSE
2579,4460033,17422,JINDCOT-BE,JINDAL COTEX,0,,0,0.05,1,EQ,NSE,NSE
2580,3552001,13875,JINDRILL,JINDAL DRILLING IND.,0,,0,0.05,1,EQ,NSE,NSE
2581,5284353,20642,JINDWORLD,JINDAL WORLDWIDE,0,,0,0.05,1,EQ,NSE,NSE
2582,6575105,25684,JISLDVREQS,JAIN DVR EQUITY SHARES,0,,0,0.05,1,EQ,NSE,NSE
2583,2661633,10397,JISLJALEQS,JAIN IRRIGATION SYSTEMS,0,,0,0.05,1,EQ,NSE,NSE
2584,5041921,19695,JITFINFRA-BE,JITF INFRALOGISTICS,0,,0,0.05,1,EQ,NSE,NSE
2585,1406721,5495,JIYAECO-BZ,,0,,0,0.05,1,EQ,NSE,NSE
2586,3397121,13270,JKCEMENT,JK CEMENT,0,,0,0.05,1,EQ,NSE,NSE
2587,3908097,15266,JKIL,JKUMAR INFR.LTD.,0,,0,0.05,1,EQ,NSE,NSE
2588,3453697,13491,JKLAKSHMI,JK LAKSHMI CEMENT,0,,0,0.05,1,EQ,NSE,NSE
2589,3036161,11860,JKPAPER,JK PAPER,0,,0,0.05,1,EQ,NSE,NSE
2590,3695361,14435,JKTYRE,JK TYRE & INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2591,1819905,7109,JMA,JULLUNDUR MOT AGENCY,0,,0,0.05,1,EQ,NSE,NSE
2592,1134081,4430,JMCPROJECT,JMC PROJECTS (I).,0,,0,0.05,1,EQ,NSE,NSE
2593,3491073,13637,JMFINANCIL,JM FINANCIAL,0,,0,0.05,1,EQ,NSE,NSE
2594,3704321,14470,JMTAUTOLTD,JMT AUTO,0,,0,0.05,1,EQ,NSE,NSE
2595,7589377,29646,JNPT-N1,,0,,0,0.01,1,EQ,NSE,NSE
2596,4333313,16927,JOCIL,JOCIL,0,,0,0.05,1,EQ,NSE,NSE
2597,2934017,11461,JPASSOCIAT-BE,JAIPRAKASH ASSOCIATES,0,,0,0.05,1,EQ,NSE,NSE
2598,4837121,18895,JPINFRATEC,JAYPEE INFRATECH,0,,0,0.05,1,EQ,NSE,NSE
2599,8066817,31511,JPOLYINVST-BE,JIND POL INV & FIN CO,0,,0,0.05,1,EQ,NSE,NSE
2600,3011329,11763,JPPOWER,JAIPRAKASH POWER VEN.,0,,0,0.05,1,EQ,NSE,NSE
2601,2876417,11236,JSL,JINDAL STAINLESS,0,,0,0.05,1,EQ,NSE,NSE
2602,3149825,12304,JSLHISAR,JINDAL STAINLESS (H),0,,0,0.05,1,EQ,NSE,NSE
2603,4575489,17873,JSWENERGY-BE,JSW ENERGY,0,,0,0.05,1,EQ,NSE,NSE
2604,3041281,11880,JSWHL,JSW HOLDINGS,0,,0,0.05,1,EQ,NSE,NSE
2605,1195777,4671,JSWISPL,JSW ISPAT SPE PRO,0,,0,0.05,1,EQ,NSE,NSE
2606,3001089,11723,JSWSTEEL,JSW STEEL,0,,0,0.05,1,EQ,NSE,NSE
2607,828673,3237,JTEKTINDIA,JTEKT INDIA,0,,0,0.05,1,EQ,NSE,NSE
2608,4632577,18096,JUBLFOOD,JUBILANT FOODWORKS,0,,0,0.05,1,EQ,NSE,NSE
2609,5514497,21541,JUBLINDS,JUBILANT INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2610,712449,2783,JUBLINGREA,JUBILANT INGREVIA,0,,0,0.05,1,EQ,NSE,NSE
2611,931073,3637,JUBLPHARMA,JUBILANT PHARMOVA,0,,0,0.05,1,EQ,NSE,NSE
2612,3085313,12052,JUMPNET,JUMP NETWORKS,0,,0,0.05,1,EQ,NSE,NSE
2613,2800385,10939,JUNIORBEES,NIP IND ETF JUNIOR BEES,0,,0,0.01,1,EQ,NSE,NSE
2614,7670273,29962,JUSTDIAL,JUSTDIAL.,0,,0,0.05,1,EQ,NSE,NSE
2615,3877377,15146,JYOTHYLAB,JYOTHY LABS,0,,0,0.05,1,EQ,NSE,NSE
2616,617217,2411,JYOTISTRUC-BZ,,0,,0,0.05,1,EQ,NSE,NSE
2617,462081,1805,KABRAEXTRU,KABRA EXTRUSION TECHNIK L,0,,0,0.05,1,EQ,NSE,NSE
2618,462849,1808,KAJARIACER,KAJARIA CERAMICS,0,,0,0.05,1,EQ,NSE,NSE
2619,463617,1811,KAKATCEM,KAKATIYA CEM SUGAR &IND L,0,,0,0.05,1,EQ,NSE,NSE
2620,464385,1814,KALPATPOWR,KALPATARU POWER TRANS. LT,0,,0,0.05,1,EQ,NSE,NSE
2621,5031169,19653,KALYANI-BE,KALYANI COMMERCIALS,0,,0,0.05,1,EQ,NSE,NSE
2622,3880961,15160,KALYANIFRG-BE,KALYANI FORGE,0,,0,0.05,1,EQ,NSE,NSE
2623,756481,2955,KALYANKJIL,KALYAN JEWELLERS IND,0,,0,0.05,1,EQ,NSE,NSE
2624,467457,1826,KAMATHOTEL,KAMAT HOTELS (I),0,,0,0.05,1,EQ,NSE,NSE
2625,3444993,13457,KAMDHENU,KAMDHENU,0,,0,0.05,1,EQ,NSE,NSE
2626,6602241,25790,KANANIIND-BE,KANANI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2627,469761,1835,KANORICHEM,KANORIA CHEMICALS & INDUS,0,,0,0.05,1,EQ,NSE,NSE
2628,456193,1782,KANPRPLA,KANPUR PLASTIPACK,0,,0,0.05,1,EQ,NSE,NSE
2629,306177,1196,KANSAINER,KANSAI NEROLAC PAINTS,0,,0,0.05,1,EQ,NSE,NSE
2630,4856065,18969,KAPSTON-BE,KAPSTON FACILITIES MGMT L,0,,0,0.05,1,EQ,NSE,NSE
2631,602625,2354,KARDA,KARDA CONSTRUCTIONS,0,,0,0.05,1,EQ,NSE,NSE
2632,6243585,24389,KARMAENG-BE,KARMA ENERGY,0,,0,0.05,1,EQ,NSE,NSE
2633,470529,1838,KARURVYSYA,KARUR VYSYA BANK,0,,0,0.05,1,EQ,NSE,NSE
2634,3874817,15136,KAUSHALYA,KAUSHALYA INFRA DEV.,0,,0,0.05,1,EQ,NSE,NSE
2635,3903489,15248,KAVVERITEL-BE,KAVVERI TEL..,0,,0,0.05,1,EQ,NSE,NSE
2636,2630657,10276,KAYA,KAYA,0,,0,0.05,1,EQ,NSE,NSE
2637,471297,1841,KCP,KCP,0,,0,0.05,1,EQ,NSE,NSE
2638,1231105,4809,KCPSUGIND,KCP SUGAR IND CORP.,0,,0,0.05,1,EQ,NSE,NSE
2639,3816449,14908,KDDL,KDDL,0,,0,0.05,1,EQ,NSE,NSE
2640,3394561,13260,KEC,KEC INTL.,0,,0,0.05,1,EQ,NSE,NSE
2641,4664321,18220,KECL,KIRLOSKAR ELECTRIC CO,0,,0,0.05,1,EQ,NSE,NSE
2642,289025,1129,KEERTI,KEERTI KNOW & SKILL.,0,,0,0.05,1,EQ,NSE,NSE
2643,3407361,13310,KEI,KEI INDUSTRIES.,0,,0,0.05,1,EQ,NSE,NSE
2644,3438081,13430,KELLTONTEC,KELLTON TECH SOL,0,,0,0.05,1,EQ,NSE,NSE
2645,3031297,11841,KENNAMET,KENNAMETAL INDIA,0,,0,0.05,1,EQ,NSE,NSE
2646,3360001,13125,KERNEX-BE,KERNEX MICROSYS(I),0,,0,0.05,1,EQ,NSE,NSE
2647,475905,1859,KESORAMIND,KESORAM INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2648,1064193,4157,KEYFINSERV,KEYNOTE FIN SERV.,0,,0,0.05,1,EQ,NSE,NSE
2649,108801,425,KHADIM,KHADIM INDIA,0,,0,0.05,1,EQ,NSE,NSE
2650,229377,896,KHAICHEM,KHAITAN CHEM & FERT,0,,0,0.05,1,EQ,NSE,NSE
2651,2452993,9582,KHAITANLTD-BE,KHAITAN (INDIA)LTD.,0,,0,0.05,1,EQ,NSE,NSE
2652,2468097,9641,KHANDSE,KHANDWALA SECURITIES,0,,0,0.05,1,EQ,NSE,NSE
2653,2449921,9570,KHFM-SM,,0,,0,0.05,3000,EQ,NSE,NSE
2654,5406465,21119,KICL,KALYANI INVEST CO,0,,0,0.05,1,EQ,NSE,NSE
2655,5103873,19937,KILITCH,KILITCH DRUGS INDIA,0,,0,0.05,1,EQ,NSE,NSE
2656,1240833,4847,KIMS,KRISHNA INST OF MED SCI L,0,,0,0.05,1,EQ,NSE,NSE
2657,4849665,18944,KINGFA,KINGFA SCI & TEC IND.,0,,0,0.05,1,EQ,NSE,NSE
2658,4896257,19126,KIOCL,KIOCL,0,,0,0.05,1,EQ,NSE,NSE
2659,4259585,16639,KIRIINDUS,KIRI INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2660,3703297,14466,KIRLFER,KIRLOSKAR FERROUS IND,0,,0,0.05,1,EQ,NSE,NSE
2661,4756737,18581,KIRLOSBROS,KIRLOSKAR BROTHERS,0,,0,0.05,1,EQ,NSE,NSE
2662,5359617,20936,KIRLOSENG,KIRLOSKAR OIL ENG,0,,0,0.05,1,EQ,NSE,NSE
2663,4870401,19025,KIRLOSIND,KIRLOSKAR INDUSTRIES,0,,0,0.05,1,EQ,NSE,NSE
2664,7398145,28899,KITEX,KITEX GARMENTS,0,,0,0.05,1,EQ,NSE,NSE
2665,3425537,13381,KKCL,KEWAL KIRAN CLOTHING,0,,0,0.05,1,EQ,NSE,NSE
2666,4551937,17781,KKVAPOW-SM,,0,,0,0.05,250,EQ,NSE,NSE
2667,3754753,14667,KMSUGAR,K M SUGAR MILLS,0,,0,0.05,1,EQ,NSE,NSE
2668,3912449,15283,KNRCON,KNR CONSTRU.,0,,0,0.05,1,EQ,NSE,NSE
2669,4307713,16827,KOKUYOCMLN,KOKUYO CAMLIN,0,,0,0.05,1,EQ,NSE,NSE
2670,3871745,15124,KOLTEPATIL,KOLTE PATIL DEV..,0,,0,0.05,1,EQ,NSE,NSE
2671,1267457,4951,KOPRAN-BE,KOPRAN,0,,0,0.05,1,EQ,NSE,NSE
2672,492033,1922,KOTAKBANK,KOTAK MAHINDRA BANK,0,,0,0.05,1,EQ,NSE,NSE
2673,1497857,5851,KOTAKBKETF,KOTAKMAMC-KOTAKBKETF,0,,0,0.01,1,EQ,NSE,NSE
2674,3803649,14858,KOTAKGOLD,KOTAK GOLD ETF,0,,0,0.01,1,EQ,NSE,NSE
2675,672513,2627,KOTAKIT,KOTAKMAMC - KOTAKIT,0,,0,0.01,1,EQ,NSE,NSE
2676,4634113,18102,KOTAKNIFTY,KOTAK NIFTY ETF,0,,0,0.01,1,EQ,NSE,NSE
2677,2932993,11457,KOTAKNV20,KOTAKMAMC - KTKNV20ETF,0,,0,0.01,1,EQ,NSE,NSE
2678,3855617,15061,KOTAKPSUBK,KOTAK PSU BANK,0,,0,0.01,1,EQ,NSE,NSE
2679,2981633,11647,KOTARISUG,KOTHARI SUG & CHEM.,0,,0,0.05,1,EQ,NSE,NSE
2680,1176065,4594,KOTHARIPET,KOTHARI PETROCHEM,0,,0,0.05,1,EQ,NSE,NSE
2681,1742849,6808,KOTHARIPRO-BE,KOTHARI PRODUCTS,0,,0,0.05,1,EQ,NSE,NSE
2682,1329153,5192,KOVAI,KOVAI MEDICAL CENTER & HO,0,,0,0.05,1,EQ,NSE,NSE
2683,1307649,5108,KPIGLOBAL,KPI GLOBAL INFRA,0,,0,0.05,1,EQ,NSE,NSE
2684,2478849,9683,KPITTECH,KPIT TECHNOLOGIES,0,,0,0.05,1,EQ,NSE,NSE
2685,3817473,14912,KPRMILL,KPR MILL.,0,,0,0.05,1,EQ,NSE,NSE
2686,2707713,10577,KRBL,KRBL,0,,0,0.05,1,EQ,NSE,NSE
2687,495873,1937,KREBSBIO,KREBS BIOCHEMICALS & IND,0,,0,0.05,1,EQ,NSE,NSE
2688,2938881,11480,KRIDHANINF,KRIDHAN INFRA,0,,0,0.05,1,EQ,NSE,NSE
2689,3288833,12847,KRISHANA,KRISHANA PHOSCHEM,0,,0,0.05,1,EQ,NSE,NSE
2690,1423873,5562,KRITIKA-SM,,0,,0,0.05,4000,EQ,NSE,NSE
